sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-C8-A1HO-01A	tumor	Primary Tumor	3.574094053366284	4.606928965576087
TCGA-C8-A26Z-01A	tumor	Primary Tumor	5.345476089057755	-3.0344413266127828
TCGA-C8-A273-01A	tumor	Primary Tumor	2.8813306979278535	0.8731883523525896
TCGA-C8-A3M7-01A	tumor	Primary Tumor	-0.867490342053919	1.2340639750204734
TCGA-D8-A1JB-01A	tumor	Primary Tumor	-2.4491476583981404	0.3492353068100754
TCGA-D8-A1JH-01A	tumor	Primary Tumor	-1.4933301094927827	0.35920329170119647
TCGA-D8-A1JN-01A	tumor	Primary Tumor	5.553225410791293	1.9240277554566771
TCGA-D8-A1JP-01A	tumor	Primary Tumor	0.30752053525681267	0.21318113675572142
TCGA-D8-A1JS-01A	tumor	Primary Tumor	4.232584965091982	-1.2347008300978597
TCGA-D8-A1JU-01A	tumor	Primary Tumor	-1.614163757903863	-0.7585006935737508
TCGA-D8-A1X8-01A	tumor	Primary Tumor	1.6381982232061993	-0.3686736442199387
TCGA-D8-A1X9-01A	tumor	Primary Tumor	5.097006620235014	-0.15357768137230313
TCGA-D8-A1XA-01A	tumor	Primary Tumor	5.596930412681541	-2.002032170177446
TCGA-D8-A1XB-01A	tumor	Primary Tumor	1.281444281117424	1.7348623747832546
TCGA-D8-A1XC-01A	tumor	Primary Tumor	3.1235918131011444	-1.188818570071061
TCGA-D8-A1XD-01A	tumor	Primary Tumor	1.6212042835154545	0.49034467281009114
TCGA-D8-A1XG-01A	tumor	Primary Tumor	-0.7362643659195105	-1.631235258405808
TCGA-D8-A1XM-01A	tumor	Primary Tumor	-0.3835878513628247	0.169317123502387
TCGA-D8-A1XO-01A	tumor	Primary Tumor	0.14312481963118528	0.5729005190070044
TCGA-D8-A1XU-01A	tumor	Primary Tumor	0.954988291171312	2.8298409630393477
TCGA-D8-A1XV-01A	tumor	Primary Tumor	3.2674499869311138	0.5648982699320712
TCGA-D8-A1XY-01A	tumor	Primary Tumor	1.9506274289902399	-7.452128843626472
TCGA-D8-A1Y0-01A	tumor	Primary Tumor	1.1263976487925909	1.14540937170899
TCGA-D8-A27E-01A	tumor	Primary Tumor	-1.865611716614235	-1.927006555962569
TCGA-D8-A27G-01A	tumor	Primary Tumor	1.725806570283734	2.5586943234265327
TCGA-D8-A27I-01A	tumor	Primary Tumor	-1.533285108580492	-0.4279391990776862
TCGA-D8-A27K-01A	tumor	Primary Tumor	-0.31192484180623814	2.5509845281428656
TCGA-D8-A27L-01A	tumor	Primary Tumor	-0.24969265340226826	-2.200284625132687
TCGA-D8-A27P-01A	tumor	Primary Tumor	-0.34628604878174196	-1.4035941385073343
TCGA-D8-A27T-01A	tumor	Primary Tumor	3.385520626421869	-2.5976009798515154
TCGA-D8-A27V-01A	tumor	Primary Tumor	2.8161508764732885	-3.6962001245375604
TCGA-D8-A3Z5-01A	tumor	Primary Tumor	0.0965642246400388	-0.0727708953239476
TCGA-D8-A3Z6-01A	tumor	Primary Tumor	2.4328201926364903	-0.1226925817584128
TCGA-D8-A4Z1-01A	tumor	Primary Tumor	-3.030221587370643	-0.2767527574006878
TCGA-D8-A73U-01A	tumor	Primary Tumor	-1.4752950937989175	-0.21068142613667443
TCGA-D8-A73W-01A	tumor	Primary Tumor	1.7309830586692236	-2.0942538962872947
TCGA-D8-A73X-01A	tumor	Primary Tumor	0.9651643096172962	3.0379832519986585
TCGA-E2-A105-01A	tumor	Primary Tumor	5.914539440605865	2.102214458698647
TCGA-E2-A106-01A	tumor	Primary Tumor	3.27011370587019	-0.03986335009100252
TCGA-E2-A107-01A	tumor	Primary Tumor	2.6546715835747907	1.1285226449824852
TCGA-E2-A10B-01A	tumor	Primary Tumor	1.3604821739318562	2.714244396485764
TCGA-E2-A10E-01A	tumor	Primary Tumor	2.990434628194195	4.3701487046474625
TCGA-E2-A10F-01A	tumor	Primary Tumor	1.2471306301422347	2.0134216760836634
TCGA-E2-A14U-01A	tumor	Primary Tumor	-2.904451810094665	0.5617041375906973
TCGA-E2-A15I-01A	tumor	Primary Tumor	2.0411172793639403	-4.469532002960002
TCGA-E2-A15J-01A	tumor	Primary Tumor	3.1314457959111928	2.959642651119475
TCGA-E2-A1B1-01A	tumor	Primary Tumor	-3.146755161443924	-0.44374650502064167
TCGA-E2-A1B4-01A	tumor	Primary Tumor	3.349170112707644	-1.7017144183555588
TCGA-E2-A1B5-01A	tumor	Primary Tumor	-3.098733182201555	1.5496737277794834
TCGA-E2-A1BC-01A	tumor	Primary Tumor	-0.057049825319828044	0.970560814556984
TCGA-E2-A1BD-01A	tumor	Primary Tumor	2.8312463094566342	3.121139936966939
TCGA-E2-A1IE-01A	tumor	Primary Tumor	3.968737418366173	-0.31795919133071965
TCGA-E2-A1IF-01A	tumor	Primary Tumor	-1.5116793294403843	-2.10280340159444
