method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypermethylated	GO:0030896	CC	checkpoint clamp complex	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030897	CC	HOPS complex	13	1	0.94401545637856	1
missMethyl_gometh	GO	hypermethylated	GO:0030899	MF	calcium-dependent ATPase activity	2	2	0.150838935720348	0.940824633285417
missMethyl_gometh	GO	hypermethylated	GO:0030900	BP	forebrain development	412	187	1.0472582677743e-13	4.01909125420539e-11
missMethyl_gometh	GO	hypermethylated	GO:0030901	BP	midbrain development	91	36	0.00546797999367045	0.120474078082813
missMethyl_gometh	GO	hypermethylated	GO:0030902	BP	hindbrain development	158	67	0.000186064981349055	0.00877599966767205
missMethyl_gometh	GO	hypermethylated	GO:0030903	BP	notochord development	19	5	0.685034373463869	1
missMethyl_gometh	GO	hypermethylated	GO:0030904	CC	retromer complex	21	4	0.749620150609922	1
missMethyl_gometh	GO	hypermethylated	GO:0030905	CC	retromer, tubulation complex	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030906	CC	retromer, cargo-selective complex	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030908	BP	protein splicing	2	2	0.142633355031628	0.925902313058516
missMethyl_gometh	GO	hypermethylated	GO:0030910	BP	olfactory placode formation	3	1	0.699906813780366	1
missMethyl_gometh	GO	hypermethylated	GO:0030911	MF	TPR domain binding	7	1	0.899048222108681	1
missMethyl_gometh	GO	hypermethylated	GO:0030913	BP	paranodal junction assembly	6	3	0.240012658855511	1
missMethyl_gometh	GO	hypermethylated	GO:0030915	CC	Smc5-Smc6 complex	9	2	0.49397197758716	1
missMethyl_gometh	GO	hypermethylated	GO:0030916	BP	otic vesicle formation	8	3	0.269246794064903	1
missMethyl_gometh	GO	hypermethylated	GO:0030917	BP	midbrain-hindbrain boundary development	7	6	0.00892092206100134	0.173493348832182
missMethyl_gometh	GO	hypermethylated	GO:0030934	CC	anchoring collagen complex	3	2	0.298028391992088	1
missMethyl_gometh	GO	hypermethylated	GO:0030935	CC	sheet-forming collagen trimer	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030936	CC	transmembrane collagen trimer	1	0	0.999999999997649	1
missMethyl_gometh	GO	hypermethylated	GO:0030942	MF	endoplasmic reticulum signal peptide binding	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030943	MF	mitochondrion targeting sequence binding	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030947	BP	regulation of vascular endothelial growth factor receptor signaling pathway	36	12	0.171476701907863	0.978580340724419
missMethyl_gometh	GO	hypermethylated	GO:0030948	BP	negative regulation of vascular endothelial growth factor receptor signaling pathway	11	3	0.587742324172789	1
missMethyl_gometh	GO	hypermethylated	GO:0030949	BP	positive regulation of vascular endothelial growth factor receptor signaling pathway	19	8	0.0478626411681928	0.525701729419453
missMethyl_gometh	GO	hypermethylated	GO:0030950	BP	establishment or maintenance of actin cytoskeleton polarity	3	2	0.151207379658566	0.940824633285417
missMethyl_gometh	GO	hypermethylated	GO:0030951	BP	establishment or maintenance of microtubule cytoskeleton polarity	4	1	0.789064986578144	1
missMethyl_gometh	GO	hypermethylated	GO:0030952	BP	establishment or maintenance of cytoskeleton polarity	7	3	0.331186315915839	1
missMethyl_gometh	GO	hypermethylated	GO:0030953	BP	astral microtubule organization	11	2	0.929313941417799	1
missMethyl_gometh	GO	hypermethylated	GO:0030954	BP	astral microtubule nucleation	1	0	1.00000000001709	1
missMethyl_gometh	GO	hypermethylated	GO:0030955	MF	potassium ion binding	13	5	0.263843557560974	1
missMethyl_gometh	GO	hypermethylated	GO:0030956	CC	glutamyl-tRNA(Gln) amidotransferase complex	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030957	MF	Tat protein binding	10	2	0.798393957348445	1
missMethyl_gometh	GO	hypermethylated	GO:0030961	BP	peptidyl-arginine hydroxylation	1	0	1.00000000000971	1
missMethyl_gometh	GO	hypermethylated	GO:0030964	CC	NADH dehydrogenase complex	38	2	0.991898752445015	1
missMethyl_gometh	GO	hypermethylated	GO:0030968	BP	endoplasmic reticulum unfolded protein response	83	14	0.88885595902197	1
missMethyl_gometh	GO	hypermethylated	GO:0030970	BP	retrograde protein transport, ER to cytosol	28	2	0.987594027585722	1
missMethyl_gometh	GO	hypermethylated	GO:0030971	MF	receptor tyrosine kinase binding	81	20	0.646163573514676	1
missMethyl_gometh	GO	hypermethylated	GO:0030974	BP	thiamine pyrophosphate transmembrane transport	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0030975	MF	thiamine binding	1	0	1.00000000000094	1
missMethyl_gometh	GO	hypermethylated	GO:0030976	MF	thiamine pyrophosphate binding	8	1	0.857880486717817	1
missMethyl_gometh	GO	hypermethylated	GO:0030977	MF	taurine binding	1	1	0.339318649573082	1
missMethyl_gometh	GO	hypermethylated	GO:0030981	CC	cortical microtubule cytoskeleton	5	3	0.236137125358733	1
missMethyl_gometh	GO	hypermethylated	GO:0030983	MF	mismatched DNA binding	14	1	0.957131827661636	1
missMethyl_gometh	GO	hypermethylated	GO:0030984	MF	kininogen binding	1	0	1.00000000001888	1
missMethyl_gometh	GO	hypermethylated	GO:0030990	CC	intraciliary transport particle	24	5	0.539439955706625	1
missMethyl_gometh	GO	hypermethylated	GO:0030991	CC	intraciliary transport particle A	8	4	0.0971443321061556	0.771733976720622
missMethyl_gometh	GO	hypermethylated	GO:0030992	CC	intraciliary transport particle B	17	2	0.864266963451781	1
missMethyl_gometh	GO	hypermethylated	GO:0030997	BP	regulation of centriole-centriole cohesion	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031000	BP	response to caffeine	15	5	0.209475926487915	1
missMethyl_gometh	GO	hypermethylated	GO:0031004	CC	potassium ion-transporting ATPase complex	3	1	0.49536152211877	1
missMethyl_gometh	GO	hypermethylated	GO:0031005	MF	filamin binding	14	7	0.107277837704916	0.813253884046029
missMethyl_gometh	GO	hypermethylated	GO:0031010	CC	ISWI-type complex	14	2	0.813674221285313	1
missMethyl_gometh	GO	hypermethylated	GO:0031011	CC	Ino80 complex	16	3	0.645690958823055	1
missMethyl_gometh	GO	hypermethylated	GO:0031012	CC	extracellular matrix	557	192	4.6295982198469e-09	6.77918421682679e-07
missMethyl_gometh	GO	hypermethylated	GO:0031013	MF	troponin I binding	4	1	0.693205510004898	1
missMethyl_gometh	GO	hypermethylated	GO:0031014	MF	troponin T binding	4	1	0.489614553969796	1
missMethyl_gometh	GO	hypermethylated	GO:0031016	BP	pancreas development	79	34	0.00721321589706714	0.14812547108881
missMethyl_gometh	GO	hypermethylated	GO:0031017	BP	exocrine pancreas development	7	3	0.384657132819249	1
missMethyl_gometh	GO	hypermethylated	GO:0031018	BP	endocrine pancreas development	46	20	0.0245089618424545	0.343616258522121
missMethyl_gometh	GO	hypermethylated	GO:0031021	CC	interphase microtubule organizing center	5	1	0.765630966142975	1
missMethyl_gometh	GO	hypermethylated	GO:0031022	BP	nuclear migration along microfilament	2	1	0.505195703959783	1
missMethyl_gometh	GO	hypermethylated	GO:0031023	BP	microtubule organizing center organization	154	19	0.999572100906589	1
missMethyl_gometh	GO	hypermethylated	GO:0031032	BP	actomyosin structure organization	215	80	0.000633331946237998	0.0234144701708187
missMethyl_gometh	GO	hypermethylated	GO:0031033	BP	myosin filament organization	6	2	0.570528079394453	1
missMethyl_gometh	GO	hypermethylated	GO:0031034	BP	myosin filament assembly	4	1	0.705045072230852	1
missMethyl_gometh	GO	hypermethylated	GO:0031035	BP	myosin filament disassembly	1	1	0.33971095513238	1
missMethyl_gometh	GO	hypermethylated	GO:0031037	BP	myosin II filament disassembly	1	1	0.33971095513238	1
missMethyl_gometh	GO	hypermethylated	GO:0031038	BP	myosin II filament organization	2	1	0.586279307638249	1
missMethyl_gometh	GO	hypermethylated	GO:0031045	CC	dense core granule	42	16	0.0501215357873047	0.53728367836305
missMethyl_gometh	GO	hypermethylated	GO:0031047	BP	regulatory ncRNA-mediated gene silencing	591	47	0.951819760330324	1
missMethyl_gometh	GO	hypermethylated	GO:0031048	BP	regulatory ncRNA-mediated heterochromatin formation	22	5	0.592750653901172	1
missMethyl_gometh	GO	hypermethylated	GO:0031053	BP	primary miRNA processing	19	3	0.888708894518764	1
missMethyl_gometh	GO	hypermethylated	GO:0031054	BP	pre-miRNA processing	16	5	0.269808674511989	1
missMethyl_gometh	GO	hypermethylated	GO:0031055	BP	chromatin remodeling at centromere	10	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031069	BP	hair follicle morphogenesis	33	13	0.0411347315936811	0.482615552125606
missMethyl_gometh	GO	hypermethylated	GO:0031071	MF	cysteine desulfurase activity	1	0	1.0000000000017	1
missMethyl_gometh	GO	hypermethylated	GO:0031072	MF	heat shock protein binding	130	24	0.942785042943437	1
missMethyl_gometh	GO	hypermethylated	GO:0031073	MF	cholesterol 26-hydroxylase activity	1	1	0.15053317271334	0.940824633285417
missMethyl_gometh	GO	hypermethylated	GO:0031074	CC	nucleocytoplasmic transport complex	12	1	0.91899198191176	1
missMethyl_gometh	GO	hypermethylated	GO:0031076	BP	embryonic camera-type eye development	37	20	0.0084747953197161	0.167433257797989
missMethyl_gometh	GO	hypermethylated	GO:0031077	BP	post-embryonic camera-type eye development	8	3	0.282178778336018	1
missMethyl_gometh	GO	hypermethylated	GO:0031078	MF	histone H3K14 deacetylase activity	2	1	0.503803563701786	1
missMethyl_gometh	GO	hypermethylated	GO:0031080	CC	nuclear pore outer ring	10	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031082	CC	BLOC complex	20	4	0.665574599391187	1
missMethyl_gometh	GO	hypermethylated	GO:0031083	CC	BLOC-1 complex	15	4	0.498244573228118	1
missMethyl_gometh	GO	hypermethylated	GO:0031084	CC	BLOC-2 complex	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031085	CC	BLOC-3 complex	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031086	BP	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	7	1	0.83229734567506	1
missMethyl_gometh	GO	hypermethylated	GO:0031087	BP	deadenylation-independent decapping of nuclear-transcribed mRNA	6	1	0.759593293879377	1
missMethyl_gometh	GO	hypermethylated	GO:0031088	CC	platelet dense granule membrane	6	2	0.457291514101451	1
missMethyl_gometh	GO	hypermethylated	GO:0031089	CC	platelet dense granule lumen	14	4	0.0619478049636262	0.607997089106549
missMethyl_gometh	GO	hypermethylated	GO:0031090	CC	organelle membrane	3716	722	0.999998193333963	1
missMethyl_gometh	GO	hypermethylated	GO:0031091	CC	platelet alpha granule	89	27	0.030273127916607	0.395705459652079
missMethyl_gometh	GO	hypermethylated	GO:0031092	CC	platelet alpha granule membrane	17	8	0.0343786574193891	0.429891833462062
missMethyl_gometh	GO	hypermethylated	GO:0031093	CC	platelet alpha granule lumen	66	18	0.121254246566239	0.858861884309205
missMethyl_gometh	GO	hypermethylated	GO:0031094	CC	platelet dense tubular network	11	6	0.171483057386363	0.978580340724419
missMethyl_gometh	GO	hypermethylated	GO:0031095	CC	platelet dense tubular network membrane	9	5	0.23901507484316	1
missMethyl_gometh	GO	hypermethylated	GO:0031098	BP	stress-activated protein kinase signaling cascade	56	14	0.528017588441298	1
missMethyl_gometh	GO	hypermethylated	GO:0031099	BP	regeneration	198	58	0.0987570968107792	0.777768867078189
missMethyl_gometh	GO	hypermethylated	GO:0031100	BP	animal organ regeneration	65	18	0.300862333696662	1
missMethyl_gometh	GO	hypermethylated	GO:0031102	BP	neuron projection regeneration	60	22	0.074113906107451	0.669265599528953
missMethyl_gometh	GO	hypermethylated	GO:0031103	BP	axon regeneration	53	19	0.100275593564998	0.782428366725704
missMethyl_gometh	GO	hypermethylated	GO:0031104	BP	dendrite regeneration	2	1	0.584824127723817	1
missMethyl_gometh	GO	hypermethylated	GO:0031105	CC	septin complex	14	2	0.865684694323546	1
missMethyl_gometh	GO	hypermethylated	GO:0031106	BP	septin ring organization	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031109	BP	microtubule polymerization or depolymerization	140	36	0.495181987070705	1
missMethyl_gometh	GO	hypermethylated	GO:0031110	BP	regulation of microtubule polymerization or depolymerization	98	26	0.465613830220916	1
missMethyl_gometh	GO	hypermethylated	GO:0031111	BP	negative regulation of microtubule polymerization or depolymerization	42	16	0.151293261966437	0.940824633285417
missMethyl_gometh	GO	hypermethylated	GO:0031112	BP	positive regulation of microtubule polymerization or depolymerization	38	12	0.25444536101496	1
missMethyl_gometh	GO	hypermethylated	GO:0031113	BP	regulation of microtubule polymerization	64	19	0.216627532925919	1
missMethyl_gometh	GO	hypermethylated	GO:0031114	BP	regulation of microtubule depolymerization	36	12	0.328101254488737	1
missMethyl_gometh	GO	hypermethylated	GO:0031115	BP	negative regulation of microtubule polymerization	13	6	0.130706904432686	0.890619673634394
missMethyl_gometh	GO	hypermethylated	GO:0031116	BP	positive regulation of microtubule polymerization	33	11	0.207377013993815	1
missMethyl_gometh	GO	hypermethylated	GO:0031117	BP	positive regulation of microtubule depolymerization	5	1	0.77365385203288	1
missMethyl_gometh	GO	hypermethylated	GO:0031118	BP	rRNA pseudouridine synthesis	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031119	BP	tRNA pseudouridine synthesis	6	1	0.742514077525989	1
missMethyl_gometh	GO	hypermethylated	GO:0031120	BP	snRNA pseudouridine synthesis	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031122	BP	cytoplasmic microtubule organization	65	12	0.955863928434048	1
missMethyl_gometh	GO	hypermethylated	GO:0031123	BP	RNA 3'-end processing	92	15	0.869773657073694	1
missMethyl_gometh	GO	hypermethylated	GO:0031124	BP	mRNA 3'-end processing	40	5	0.946255080882317	1
missMethyl_gometh	GO	hypermethylated	GO:0031125	BP	rRNA 3'-end processing	12	3	0.433583327450586	1
missMethyl_gometh	GO	hypermethylated	GO:0031126	BP	sno(s)RNA 3'-end processing	12	1	0.903118078149389	1
missMethyl_gometh	GO	hypermethylated	GO:0031127	MF	alpha-(1,2)-fucosyltransferase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031128	BP	developmental induction	33	19	0.00256967738587449	0.0700377763420098
missMethyl_gometh	GO	hypermethylated	GO:0031129	BP	inductive cell-cell signaling	1	1	0.413009992228356	1
missMethyl_gometh	GO	hypermethylated	GO:0031133	BP	regulation of axon diameter	6	2	0.355381494730926	1
missMethyl_gometh	GO	hypermethylated	GO:0031134	BP	sister chromatid biorientation	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031143	CC	pseudopodium	17	7	0.166029763005177	0.96792370813635
missMethyl_gometh	GO	hypermethylated	GO:0031144	BP	proteasome localization	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031145	BP	anaphase-promoting complex-dependent catabolic process	24	2	0.968247409375011	1
missMethyl_gometh	GO	hypermethylated	GO:0031146	BP	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	46	10	0.699470706070374	1
missMethyl_gometh	GO	hypermethylated	GO:0031151	MF	histone H3K79 methyltransferase activity	1	0	0.999999999976241	1
missMethyl_gometh	GO	hypermethylated	GO:0031161	BP	phosphatidylinositol catabolic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031163	BP	metallo-sulfur cluster assembly	29	3	0.898624080312516	1
missMethyl_gometh	GO	hypermethylated	GO:0031167	BP	rRNA methylation	26	2	0.935422785125217	1
missMethyl_gometh	GO	hypermethylated	GO:0031173	BP	otolith mineralization completed early in development	1	0	1.00000000001021	1
missMethyl_gometh	GO	hypermethylated	GO:0031175	BP	neuron projection development	1014	402	1.01873532405142e-15	5.43422528572572e-13
missMethyl_gometh	GO	hypermethylated	GO:0031177	MF	phosphopantetheine binding	1	0	1.00000000001749	1
missMethyl_gometh	GO	hypermethylated	GO:0031179	BP	peptide modification	7	2	0.462068062208858	1
missMethyl_gometh	GO	hypermethylated	GO:0031201	CC	SNARE complex	49	8	0.891402382449081	1
missMethyl_gometh	GO	hypermethylated	GO:0031204	BP	post-translational protein targeting to membrane, translocation	8	1	0.766876975569157	1
missMethyl_gometh	GO	hypermethylated	GO:0031205	CC	endoplasmic reticulum Sec complex	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031207	CC	Sec62/Sec63 complex	1	0	0.999999999997569	1
missMethyl_gometh	GO	hypermethylated	GO:0031208	MF	POZ domain binding	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031209	CC	SCAR complex	11	2	0.810702345251457	1
missMethyl_gometh	GO	hypermethylated	GO:0031210	MF	phosphatidylcholine binding	29	6	0.69417856004794	1
missMethyl_gometh	GO	hypermethylated	GO:0031213	CC	RSF complex	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031214	BP	biomineral tissue development	180	61	0.0144298066915737	0.241257753073148
missMethyl_gometh	GO	hypermethylated	GO:0031223	BP	auditory behavior	12	7	0.0576036455888599	0.582287098431538
missMethyl_gometh	GO	hypermethylated	GO:0031232	CC	extrinsic component of external side of plasma membrane	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031234	CC	extrinsic component of cytoplasmic side of plasma membrane	48	16	0.16438074224762	0.964332586885489
missMethyl_gometh	GO	hypermethylated	GO:0031247	BP	actin rod assembly	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031248	CC	protein acetyltransferase complex	101	8	0.999945486960089	1
missMethyl_gometh	GO	hypermethylated	GO:0031249	MF	denatured protein binding	2	1	0.433757536458137	1
missMethyl_gometh	GO	hypermethylated	GO:0031251	CC	PAN complex	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0031252	CC	cell leading edge	431	163	5.19341472679954e-06	0.000423102776506243
missMethyl_gometh	GO	hypermethylated	GO:0031253	CC	cell projection membrane	357	119	0.000587559008157315	0.0224253356367231
missMethyl_gometh	GO	hypermethylated	GO:0031254	CC	cell trailing edge	15	5	0.389378154051327	1
missMethyl_gometh	GO	hypermethylated	GO:0031256	CC	leading edge membrane	181	74	0.000209388755668269	0.00963274267349464
missMethyl_gometh	GO	hypermethylated	GO:0031257	CC	cell trailing edge membrane	1	0	1.00000000001131	1
missMethyl_gometh	GO	hypermethylated	GO:0031258	CC	lamellipodium membrane	22	11	0.0237875032237406	0.337216857611691
missMethyl_gometh	GO	hypermethylated	GO:0031259	CC	uropod membrane	1	0	1.00000000001131	1
missMethyl_gometh	GO	hypermethylated	GO:0031260	CC	pseudopodium membrane	1	0	0.99999999997829	1
missMethyl_gometh	GO	hypermethylated	GO:0031261	CC	DNA replication preinitiation complex	13	1	0.945898698531197	1
missMethyl_gometh	GO	hypermethylated	GO:0031262	CC	Ndc80 complex	4	0	1	1
