method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypomethylated	GO:0090348	BP	regulation of cellular organofluorine metabolic process	1	0	1.00000000001641	1
missMethyl_gometh	GO	hypomethylated	GO:0090349	BP	negative regulation of cellular organohalogen metabolic process	1	0	1.00000000001641	1
missMethyl_gometh	GO	hypomethylated	GO:0090350	BP	negative regulation of cellular organofluorine metabolic process	1	0	1.00000000001641	1
missMethyl_gometh	GO	hypomethylated	GO:0090357	BP	regulation of tryptophan metabolic process	1	0	1.00000000001557	1
missMethyl_gometh	GO	hypomethylated	GO:0090360	BP	platelet-derived growth factor production	3	2	0.0858536417251388	1
missMethyl_gometh	GO	hypomethylated	GO:0090361	BP	regulation of platelet-derived growth factor production	3	2	0.0858536417251388	1
missMethyl_gometh	GO	hypomethylated	GO:0090362	BP	positive regulation of platelet-derived growth factor production	2	2	0.0264641834304717	0.882575277568882
missMethyl_gometh	GO	hypomethylated	GO:0090364	BP	regulation of proteasome assembly	1	0	0.99999999996629	1
missMethyl_gometh	GO	hypomethylated	GO:0090365	BP	regulation of mRNA modification	1	0	1.00000000001862	1
missMethyl_gometh	GO	hypomethylated	GO:0090367	BP	negative regulation of mRNA modification	1	0	1.00000000001862	1
missMethyl_gometh	GO	hypomethylated	GO:0090368	BP	regulation of ornithine metabolic process	1	0	0.99999999999543	1
missMethyl_gometh	GO	hypomethylated	GO:0090370	BP	negative regulation of cholesterol efflux	23	4	0.636127513806746	1
missMethyl_gometh	GO	hypomethylated	GO:0090382	BP	phagosome maturation	30	5	0.715997780895188	1
missMethyl_gometh	GO	hypomethylated	GO:0090383	BP	phagosome acidification	7	2	0.436361069413762	1
missMethyl_gometh	GO	hypomethylated	GO:0090384	BP	phagosome-lysosome docking	1	0	0.999999999989413	1
missMethyl_gometh	GO	hypomethylated	GO:0090385	BP	phagosome-lysosome fusion	13	1	0.93842908429685	1
missMethyl_gometh	GO	hypomethylated	GO:0090386	BP	phagosome maturation involved in apoptotic cell clearance	1	0	0.999999999996856	1
missMethyl_gometh	GO	hypomethylated	GO:0090387	BP	phagolysosome assembly involved in apoptotic cell clearance	1	0	0.999999999996856	1
missMethyl_gometh	GO	hypomethylated	GO:0090389	BP	phagosome-lysosome fusion involved in apoptotic cell clearance	1	0	0.999999999996856	1
missMethyl_gometh	GO	hypomethylated	GO:0090394	BP	negative regulation of excitatory postsynaptic potential	11	2	0.780401637511184	1
missMethyl_gometh	GO	hypomethylated	GO:0090398	BP	cellular senescence	109	18	0.935685360073925	1
missMethyl_gometh	GO	hypomethylated	GO:0090399	BP	replicative senescence	17	2	0.910664664223862	1
missMethyl_gometh	GO	hypomethylated	GO:0090400	BP	stress-induced premature senescence	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090402	BP	oncogene-induced cell senescence	6	3	0.177514318236191	1
missMethyl_gometh	GO	hypomethylated	GO:0090403	BP	oxidative stress-induced premature senescence	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090407	BP	organophosphate biosynthetic process	598	94	0.994819915349323	1
missMethyl_gometh	GO	hypomethylated	GO:0090409	MF	malonyl-CoA synthetase activity	1	0	1.00000000002259	1
missMethyl_gometh	GO	hypomethylated	GO:0090410	BP	malonate catabolic process	1	0	1.00000000002259	1
missMethyl_gometh	GO	hypomethylated	GO:0090416	MF	nicotinate transmembrane transporter activity	1	0	0.999999999977709	1
missMethyl_gometh	GO	hypomethylated	GO:0090422	MF	thiamine pyrophosphate transmembrane transporter activity	2	1	0.483888905334765	1
missMethyl_gometh	GO	hypomethylated	GO:0090425	BP	acinar cell differentiation	5	2	0.320008252154846	1
missMethyl_gometh	GO	hypomethylated	GO:0090427	BP	activation of meiosis	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090433	MF	palmitoyl-CoA ligase activity	3	2	0.0738763746492872	1
missMethyl_gometh	GO	hypomethylated	GO:0090434	MF	oleoyl-CoA ligase activity	4	2	0.265136278512798	1
missMethyl_gometh	GO	hypomethylated	GO:0090435	BP	protein localization to nuclear envelope	14	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090443	CC	FAR/SIN/STRIPAK complex	17	3	0.646801584091727	1
missMethyl_gometh	GO	hypomethylated	GO:0090459	BP	intracellular aspartate homeostasis	1	0	1.00000000001751	1
missMethyl_gometh	GO	hypomethylated	GO:0090461	BP	intracellular glutamate homeostasis	6	1	0.734117964107777	1
missMethyl_gometh	GO	hypomethylated	GO:0090472	BP	dibasic protein processing	1	1	0.27724949329107	1
missMethyl_gometh	GO	hypomethylated	GO:0090480	BP	purine nucleotide-sugar transmembrane transport	1	0	1.00000000000437	1
missMethyl_gometh	GO	hypomethylated	GO:0090481	BP	pyrimidine nucleotide-sugar transmembrane transport	12	3	0.325771391236151	1
missMethyl_gometh	GO	hypomethylated	GO:0090482	MF	vitamin transmembrane transporter activity	34	6	0.693839901065624	1
missMethyl_gometh	GO	hypomethylated	GO:0090486	MF	small RNA 2'-O-methyltransferase activity	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090493	BP	catecholamine uptake	19	7	0.156001252898495	1
missMethyl_gometh	GO	hypomethylated	GO:0090494	BP	dopamine uptake	18	7	0.128434900231072	1
missMethyl_gometh	GO	hypomethylated	GO:0090497	BP	mesenchymal cell migration	59	18	0.248292053219101	1
missMethyl_gometh	GO	hypomethylated	GO:0090500	BP	endocardial cushion to mesenchymal transition	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090504	BP	epiboly	43	14	0.113307695115018	1
missMethyl_gometh	GO	hypomethylated	GO:0090505	BP	epiboly involved in wound healing	42	13	0.159547958029924	1
missMethyl_gometh	GO	hypomethylated	GO:0090520	BP	sphingolipid mediated signaling pathway	18	2	0.942127532682183	1
missMethyl_gometh	GO	hypomethylated	GO:0090521	BP	podocyte cell migration	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090522	BP	vesicle tethering involved in exocytosis	9	3	0.440319741729325	1
missMethyl_gometh	GO	hypomethylated	GO:0090529	BP	cell septum assembly	1	0	0.999999999986852	1
missMethyl_gometh	GO	hypomethylated	GO:0090533	CC	cation-transporting ATPase complex	47	5	0.955177030151864	1
missMethyl_gometh	GO	hypomethylated	GO:0090534	CC	calcium ion-transporting ATPase complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090535	CC	WICH complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090536	CC	NoRC complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090537	CC	CERF complex	2	1	0.245171753066731	1
missMethyl_gometh	GO	hypomethylated	GO:0090541	MF	MIT domain binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090543	CC	Flemming body	33	5	0.835411055032705	1
missMethyl_gometh	GO	hypomethylated	GO:0090545	CC	CHD-type complex	16	3	0.730417549067134	1
missMethyl_gometh	GO	hypomethylated	GO:0090554	MF	phosphatidylcholine floppase activity	8	4	0.116257301812068	1
missMethyl_gometh	GO	hypomethylated	GO:0090555	MF	phosphatidylethanolamine flippase activity	6	2	0.519956898601987	1
missMethyl_gometh	GO	hypomethylated	GO:0090556	MF	phosphatidylserine floppase activity	9	4	0.163156583584254	1
missMethyl_gometh	GO	hypomethylated	GO:0090557	BP	establishment of endothelial intestinal barrier	11	4	0.195565729443047	1
missMethyl_gometh	GO	hypomethylated	GO:0090559	BP	regulation of membrane permeability	73	10	0.943264528189097	1
missMethyl_gometh	GO	hypomethylated	GO:0090560	MF	2-(3-amino-3-carboxypropyl)histidine synthase activity	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090571	CC	RNA polymerase II transcription repressor complex	15	2	0.890057568112656	1
missMethyl_gometh	GO	hypomethylated	GO:0090575	CC	RNA polymerase II transcription regulator complex	243	47	0.730505802336483	1
missMethyl_gometh	GO	hypomethylated	GO:0090576	CC	RNA polymerase III transcription regulator complex	9	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090580	MF	phosphodiesterase activity, acting on 3'-phosphoglycolate-terminated DNA strands	1	0	1.00000000000939	1
missMethyl_gometh	GO	hypomethylated	GO:0090592	BP	DNA synthesis involved in DNA replication	1	0	0.999999999979067	1
missMethyl_gometh	GO	hypomethylated	GO:0090594	BP	inflammatory response to wounding	29	7	0.406784289032075	1
missMethyl_gometh	GO	hypomethylated	GO:0090596	BP	sensory organ morphogenesis	284	61	0.824774162496952	1
missMethyl_gometh	GO	hypomethylated	GO:0090598	BP	male anatomical structure morphogenesis	4	2	0.197313907155091	1
missMethyl_gometh	GO	hypomethylated	GO:0090599	MF	alpha-glucosidase activity	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090601	BP	enucleation	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090611	BP	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	5	1	0.63491561614901	1
missMethyl_gometh	GO	hypomethylated	GO:0090615	BP	mitochondrial mRNA processing	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090616	BP	mitochondrial mRNA 3'-end processing	1	0	0.999999999987442	1
missMethyl_gometh	GO	hypomethylated	GO:0090618	BP	DNA clamp unloading	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090619	CC	meiotic spindle pole	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090624	MF	endoribonuclease activity, cleaving miRNA-paired mRNA	2	1	0.482382454457812	1
missMethyl_gometh	GO	hypomethylated	GO:0090625	BP	siRNA-mediated gene silencing by mRNA destabilization	1	1	0.372577515966872	1
missMethyl_gometh	GO	hypomethylated	GO:0090630	BP	activation of GTPase activity	38	9	0.619833765150131	1
missMethyl_gometh	GO	hypomethylated	GO:0090634	BP	microglial cell mediated cytotoxicity	5	1	0.601577393606299	1
missMethyl_gometh	GO	hypomethylated	GO:0090636	CC	outer dense plaque of desmosome	1	1	0.250414890007334	1
missMethyl_gometh	GO	hypomethylated	GO:0090637	CC	inner dense plaque of desmosome	1	1	0.250414890007334	1
missMethyl_gometh	GO	hypomethylated	GO:0090646	BP	mitochondrial tRNA processing	13	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090648	BP	response to environmental enrichment	2	1	0.436053153530101	1
missMethyl_gometh	GO	hypomethylated	GO:0090649	BP	response to oxygen-glucose deprivation	9	1	0.873612074630356	1
missMethyl_gometh	GO	hypomethylated	GO:0090650	BP	cellular response to oxygen-glucose deprivation	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090651	CC	apical cytoplasm	3	3	0.010706339376535	0.582417665161574
missMethyl_gometh	GO	hypomethylated	GO:0090656	BP	t-circle formation	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090657	BP	telomeric loop disassembly	11	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090658	CC	cone matrix sheath	1	1	0.139632710568336	1
missMethyl_gometh	GO	hypomethylated	GO:0090659	BP	walking behavior	39	7	0.747646288842258	1
missMethyl_gometh	GO	hypomethylated	GO:0090660	BP	cerebrospinal fluid circulation	16	7	0.0187533586648872	0.75430924152268
missMethyl_gometh	GO	hypomethylated	GO:0090661	CC	box H/ACA telomerase RNP complex	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090663	BP	galanin-activated signaling pathway	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090665	CC	glycoprotein complex	23	6	0.435117574449562	1
missMethyl_gometh	GO	hypomethylated	GO:0090666	BP	scaRNA localization to Cajal body	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090669	BP	telomerase RNA stabilization	4	1	0.614561741272224	1
missMethyl_gometh	GO	hypomethylated	GO:0090670	BP	RNA localization to Cajal body	19	3	0.643228057854085	1
missMethyl_gometh	GO	hypomethylated	GO:0090671	BP	telomerase RNA localization to Cajal body	19	3	0.643228057854085	1
missMethyl_gometh	GO	hypomethylated	GO:0090672	BP	telomerase RNA localization	19	3	0.643228057854085	1
missMethyl_gometh	GO	hypomethylated	GO:0090673	BP	endothelial cell-matrix adhesion	8	1	0.81810700569278	1
missMethyl_gometh	GO	hypomethylated	GO:0090674	BP	endothelial cell-matrix adhesion via fibronectin	7	1	0.723651413440803	1
missMethyl_gometh	GO	hypomethylated	GO:0090675	BP	intermicrovillar adhesion	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090676	BP	calcium ion transmembrane transport via low voltage-gated calcium channel	1	0	1.00000000000483	1
missMethyl_gometh	GO	hypomethylated	GO:0090677	BP	reversible differentiation	12	2	0.763335926281234	1
missMethyl_gometh	GO	hypomethylated	GO:0090678	BP	cell dedifferentiation involved in phenotypic switching	6	1	0.7724371884508	1
missMethyl_gometh	GO	hypomethylated	GO:0090679	BP	cell differentiation involved in phenotypic switching	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090685	BP	RNA localization to nucleus	19	3	0.643228057854085	1
missMethyl_gometh	GO	hypomethylated	GO:0090694	CC	Scc2-Scc4 cohesin loading complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090713	BP	immunological memory process	19	5	0.372141907838121	1
missMethyl_gometh	GO	hypomethylated	GO:0090715	BP	immunological memory formation process	14	5	0.163299733544241	1
missMethyl_gometh	GO	hypomethylated	GO:0090716	BP	adaptive immune memory response	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090717	BP	adaptive immune memory response involving T cells and B cells	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090720	BP	primary adaptive immune response	1	1	0.35407914167462	1
missMethyl_gometh	GO	hypomethylated	GO:0090721	BP	primary adaptive immune response involving T cells and B cells	1	1	0.35407914167462	1
missMethyl_gometh	GO	hypomethylated	GO:0090722	MF	receptor-receptor interaction	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090724	CC	central region of growth cone	4	2	0.220187344657877	1
missMethyl_gometh	GO	hypomethylated	GO:0090725	CC	peripheral region of growth cone	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090730	CC	Las1 complex	1	0	0.999999999980482	1
missMethyl_gometh	GO	hypomethylated	GO:0090731	BP	cellular response to very-low-density lipoprotein particle stimulus	1	0	0.999999999979215	1
missMethyl_gometh	GO	hypomethylated	GO:0090733	CC	tenascin complex	4	1	0.70164024595872	1
missMethyl_gometh	GO	hypomethylated	GO:0090734	CC	site of DNA damage	129	8	0.999962030264784	1
missMethyl_gometh	GO	hypomethylated	GO:0090735	BP	DNA repair complex assembly	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090737	BP	telomere maintenance via telomere trimming	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0090741	CC	pigment granule membrane	23	7	0.235123291437941	1
missMethyl_gometh	GO	hypomethylated	GO:0093001	BP	glycolysis from storage polysaccharide through glucose-1-phosphate	1	0	1.000000000016	1
missMethyl_gometh	GO	hypomethylated	GO:0095500	BP	acetylcholine receptor signaling pathway	44	10	0.473941386272657	1
missMethyl_gometh	GO	hypomethylated	GO:0097001	MF	ceramide binding	19	4	0.409377033545455	1
missMethyl_gometh	GO	hypomethylated	GO:0097003	MF	adipokinetic hormone receptor activity	4	2	0.12719622852704	1
missMethyl_gometh	GO	hypomethylated	GO:0097004	MF	adipokinetic hormone binding	2	1	0.253722061284932	1
missMethyl_gometh	GO	hypomethylated	GO:0097006	BP	regulation of plasma lipoprotein particle levels	91	16	0.658862409078737	1
missMethyl_gometh	GO	hypomethylated	GO:0097009	BP	energy homeostasis	85	15	0.881300199985834	1
missMethyl_gometh	GO	hypomethylated	GO:0097010	BP	eukaryotic translation initiation factor 4F complex assembly	1	0	1.0000000000025	1
missMethyl_gometh	GO	hypomethylated	GO:0097011	BP	cellular response to granulocyte macrophage colony-stimulating factor stimulus	11	3	0.431706956121485	1
missMethyl_gometh	GO	hypomethylated	GO:0097012	BP	response to granulocyte macrophage colony-stimulating factor	11	3	0.431706956121485	1
missMethyl_gometh	GO	hypomethylated	GO:0097013	CC	phagocytic vesicle lumen	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097014	CC	ciliary plasm	184	33	0.642031348306972	1
missMethyl_gometh	GO	hypomethylated	GO:0097016	MF	L27 domain binding	3	1	0.456370830184983	1
missMethyl_gometh	GO	hypomethylated	GO:0097017	BP	renal protein absorption	9	2	0.712185323669448	1
missMethyl_gometh	GO	hypomethylated	GO:0097018	BP	renal albumin absorption	6	1	0.820211302198427	1
missMethyl_gometh	GO	hypomethylated	GO:0097020	MF	COPII receptor activity	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097021	BP	lymphocyte migration into lymphoid organs	9	2	0.709760256249288	1
missMethyl_gometh	GO	hypomethylated	GO:0097022	BP	lymphocyte migration into lymph node	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097023	MF	fructose 6-phosphate aldolase activity	1	0	0.999999999940547	1
missMethyl_gometh	GO	hypomethylated	GO:0097025	CC	MPP7-DLG1-LIN7 complex	5	2	0.209127775843699	1
missMethyl_gometh	GO	hypomethylated	GO:0097026	BP	dendritic cell dendrite assembly	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097027	MF	ubiquitin-protein transferase activator activity	16	2	0.87076485544916	1
missMethyl_gometh	GO	hypomethylated	GO:0097028	BP	dendritic cell differentiation	45	14	0.0650816425935753	1
missMethyl_gometh	GO	hypomethylated	GO:0097029	BP	mature conventional dendritic cell differentiation	4	1	0.56579880135785	1
missMethyl_gometh	GO	hypomethylated	GO:0097035	BP	regulation of membrane lipid distribution	63	15	0.423721488417432	1
missMethyl_gometh	GO	hypomethylated	GO:0097036	BP	regulation of plasma membrane sterol distribution	1	0	0.999999999993898	1
missMethyl_gometh	GO	hypomethylated	GO:0097037	BP	heme export	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097038	CC	perinuclear endoplasmic reticulum	22	7	0.237378500011057	1
missMethyl_gometh	GO	hypomethylated	GO:0097039	BP	protein linear polyubiquitination	5	1	0.683601950785991	1
missMethyl_gometh	GO	hypomethylated	GO:0097045	BP	phosphatidylserine exposure on blood platelet	1	0	1.00000000000635	1
missMethyl_gometh	GO	hypomethylated	GO:0097048	BP	dendritic cell apoptotic process	11	3	0.383240293181758	1
missMethyl_gometh	GO	hypomethylated	GO:0097049	BP	motor neuron apoptotic process	21	4	0.546046039530263	1
missMethyl_gometh	GO	hypomethylated	GO:0097050	BP	type B pancreatic cell apoptotic process	10	4	0.271411202890012	1
missMethyl_gometh	GO	hypomethylated	GO:0097051	BP	establishment of protein localization to endoplasmic reticulum membrane	3	1	0.377357142509506	1
missMethyl_gometh	GO	hypomethylated	GO:0097052	BP	L-kynurenine metabolic process	5	2	0.184491294378073	1
missMethyl_gometh	GO	hypomethylated	GO:0097053	BP	L-kynurenine catabolic process	4	1	0.496819785752886	1
missMethyl_gometh	GO	hypomethylated	GO:0097055	BP	agmatine biosynthetic process	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097057	CC	TRAF2-GSTP1 complex	2	1	0.381837680213988	1
missMethyl_gometh	GO	hypomethylated	GO:0097058	CC	CRLF-CLCF1 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097059	CC	CNTFR-CLCF1 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097060	CC	synaptic membrane	452	163	1.01073890581361e-09	9.05783777833924e-07
missMethyl_gometh	GO	hypomethylated	GO:0097061	BP	dendritic spine organization	83	26	0.142696127473112	1
missMethyl_gometh	GO	hypomethylated	GO:0097062	BP	dendritic spine maintenance	23	8	0.145631806959136	1
missMethyl_gometh	GO	hypomethylated	GO:0097065	BP	anterior head development	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097066	BP	response to thyroid hormone	24	4	0.754968213029376	1
missMethyl_gometh	GO	hypomethylated	GO:0097067	BP	cellular response to thyroid hormone stimulus	12	3	0.42822368462325	1
missMethyl_gometh	GO	hypomethylated	GO:0097068	BP	response to thyroxine	5	2	0.273821784623079	1
missMethyl_gometh	GO	hypomethylated	GO:0097069	BP	cellular response to thyroxine stimulus	2	1	0.347501538551545	1
missMethyl_gometh	GO	hypomethylated	GO:0097070	BP	ductus arteriosus closure	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097080	BP	plasma membrane selenite transport	1	0	0.999999999996152	1
missMethyl_gometh	GO	hypomethylated	GO:0097084	BP	vascular associated smooth muscle cell development	12	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097086	BP	amniotic stem cell differentiation	1	1	0.16631096073462	1
missMethyl_gometh	GO	hypomethylated	GO:0097087	BP	interleukin-17A production	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097089	BP	methyl-branched fatty acid metabolic process	4	1	0.439825373638293	1
missMethyl_gometh	GO	hypomethylated	GO:0097090	BP	presynaptic membrane organization	12	3	0.603175125646887	1
missMethyl_gometh	GO	hypomethylated	GO:0097091	BP	synaptic vesicle clustering	17	8	0.093097725978906	1
missMethyl_gometh	GO	hypomethylated	GO:0097094	BP	craniofacial suture morphogenesis	19	5	0.485889419488561	1
missMethyl_gometh	GO	hypomethylated	GO:0097100	MF	supercoiled DNA binding	5	2	0.231181150033615	1
missMethyl_gometh	GO	hypomethylated	GO:0097101	BP	blood vessel endothelial cell fate specification	3	1	0.705828731961191	1
missMethyl_gometh	GO	hypomethylated	GO:0097102	BP	endothelial tip cell fate specification	2	1	0.55576640927745	1
missMethyl_gometh	GO	hypomethylated	GO:0097104	BP	postsynaptic membrane assembly	10	4	0.29944653250173	1
missMethyl_gometh	GO	hypomethylated	GO:0097105	BP	presynaptic membrane assembly	10	2	0.776378355985836	1
missMethyl_gometh	GO	hypomethylated	GO:0097106	BP	postsynaptic density organization	47	16	0.121654769051707	1
missMethyl_gometh	GO	hypomethylated	GO:0097107	BP	postsynaptic density assembly	29	9	0.357572248512388	1
missMethyl_gometh	GO	hypomethylated	GO:0097108	MF	hedgehog family protein binding	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097109	MF	neuroligin family protein binding	5	3	0.255291826873084	1
missMethyl_gometh	GO	hypomethylated	GO:0097110	MF	scaffold protein binding	70	19	0.418890331036253	1
missMethyl_gometh	GO	hypomethylated	GO:0097111	BP	endoplasmic reticulum-Golgi intermediate compartment organization	2	1	0.354136468407613	1
missMethyl_gometh	GO	hypomethylated	GO:0097112	BP	gamma-aminobutyric acid receptor clustering	5	2	0.296616677103059	1
missMethyl_gometh	GO	hypomethylated	GO:0097113	BP	AMPA glutamate receptor clustering	10	3	0.485161735267111	1
missMethyl_gometh	GO	hypomethylated	GO:0097114	BP	NMDA glutamate receptor clustering	5	3	0.154453640117895	1
missMethyl_gometh	GO	hypomethylated	GO:0097115	BP	neurexin clustering involved in presynaptic membrane assembly	1	1	0.341295738096186	1
missMethyl_gometh	GO	hypomethylated	GO:0097116	BP	gephyrin clustering involved in postsynaptic density assembly	5	2	0.435600151863682	1
missMethyl_gometh	GO	hypomethylated	GO:0097117	BP	guanylate kinase-associated protein clustering	2	1	0.57505092419918	1
missMethyl_gometh	GO	hypomethylated	GO:0097118	BP	neuroligin clustering involved in postsynaptic membrane assembly	3	2	0.251303786726962	1
missMethyl_gometh	GO	hypomethylated	GO:0097119	BP	postsynaptic density protein 95 clustering	10	5	0.0843223832910635	1
missMethyl_gometh	GO	hypomethylated	GO:0097120	BP	receptor localization to synapse	76	25	0.0292113271751648	0.919886655691024
missMethyl_gometh	GO	hypomethylated	GO:0097121	CC	cyclin A1-CDK1 complex	2	1	0.489733931420051	1
missMethyl_gometh	GO	hypomethylated	GO:0097122	CC	cyclin A2-CDK1 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097123	CC	cyclin A1-CDK2 complex	2	1	0.426593528207341	1
missMethyl_gometh	GO	hypomethylated	GO:0097124	CC	cyclin A2-CDK2 complex	3	1	0.516694200359773	1
missMethyl_gometh	GO	hypomethylated	GO:0097125	CC	cyclin B1-CDK1 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097128	CC	cyclin D1-CDK4 complex	2	1	0.515288465043667	1
missMethyl_gometh	GO	hypomethylated	GO:0097129	CC	cyclin D2-CDK4 complex	3	1	0.574035774509859	1
missMethyl_gometh	GO	hypomethylated	GO:0097130	CC	cyclin D3-CDK4 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097131	CC	cyclin D1-CDK6 complex	2	2	0.132036216590415	1
missMethyl_gometh	GO	hypomethylated	GO:0097132	CC	cyclin D2-CDK6 complex	1	1	0.362695259959378	1
missMethyl_gometh	GO	hypomethylated	GO:0097133	CC	cyclin D3-CDK6 complex	2	1	0.56882662177567	1
missMethyl_gometh	GO	hypomethylated	GO:0097134	CC	cyclin E1-CDK2 complex	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097135	CC	cyclin E2-CDK2 complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097136	CC	Bcl-2 family protein complex	10	2	0.686407030416428	1
missMethyl_gometh	GO	hypomethylated	GO:0097138	CC	BAD-BCL-2 complex	2	1	0.521902522070704	1
missMethyl_gometh	GO	hypomethylated	GO:0097140	CC	BIM-BCL-xl complex	1	0	0.999999999999374	1
missMethyl_gometh	GO	hypomethylated	GO:0097141	CC	BIM-BCL-2 complex	1	0	0.999999999999374	1
missMethyl_gometh	GO	hypomethylated	GO:0097144	CC	BAX complex	1	0	0.999999999996749	1
missMethyl_gometh	GO	hypomethylated	GO:0097145	CC	BAK complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097149	CC	centralspindlin complex	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097150	BP	neuronal stem cell population maintenance	25	6	0.594260102775946	1
missMethyl_gometh	GO	hypomethylated	GO:0097151	BP	positive regulation of inhibitory postsynaptic potential	6	1	0.840881332264395	1
missMethyl_gometh	GO	hypomethylated	GO:0097152	BP	mesenchymal cell apoptotic process	16	2	0.954134987814205	1
missMethyl_gometh	GO	hypomethylated	GO:0097153	MF	cysteine-type endopeptidase activity involved in apoptotic process	9	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097154	BP	GABAergic neuron differentiation	20	8	0.159229395368879	1
missMethyl_gometh	GO	hypomethylated	GO:0097155	BP	fasciculation of sensory neuron axon	3	2	0.224116473382997	1
missMethyl_gometh	GO	hypomethylated	GO:0097156	BP	fasciculation of motor neuron axon	2	1	0.506135209685903	1
missMethyl_gometh	GO	hypomethylated	GO:0097157	MF	pre-mRNA intronic binding	14	2	0.862118556487037	1
missMethyl_gometh	GO	hypomethylated	GO:0097158	MF	pre-mRNA intronic pyrimidine-rich binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097159	MF	organic cyclic compound binding	6134	1006	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097160	MF	polychlorinated biphenyl binding	1	0	1.00000000000403	1
missMethyl_gometh	GO	hypomethylated	GO:0097161	MF	DH domain binding	1	0	0.999999999992267	1
missMethyl_gometh	GO	hypomethylated	GO:0097162	MF	MADS box domain binding	1	0	0.999999999917797	1
missMethyl_gometh	GO	hypomethylated	GO:0097163	MF	sulfur carrier activity	1	0	1.00000000000592	1
missMethyl_gometh	GO	hypomethylated	GO:0097164	BP	ammonium ion metabolic process	23	10	0.0103287648316065	0.571371968610646
missMethyl_gometh	GO	hypomethylated	GO:0097165	CC	nuclear stress granule	8	3	0.195034904074398	1
missMethyl_gometh	GO	hypomethylated	GO:0097166	BP	lens epithelial cell proliferation	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0097167	BP	circadian regulation of translation	2	0	1	1
